,meshcode,linkno,orflg,seccnt,secno,exflg,maxspeed,ssecichi,esecichi,geometry
404,513243,359,1,1,1,0,30,0,10000,
405,513243,359,2,1,1,0,30,0,10000,
406,513243,360,1,1,1,1,30,0,10000,
407,513243,360,2,1,1,1,30,0,10000,
408,513243,361,1,1,1,1,30,0,10000,
409,513243,361,2,1,1,1,30,0,10000,
410,513243,367,1,1,1,0,30,0,10000,
411,513243,368,1,1,1,0,30,0,10000,
412,513243,373,1,1,1,0,30,0,10000,
413,513243,378,1,1,1,1,30,0,10000,
414,513243,378,2,1,1,1,30,0,10000,
415,513243,379,1,1,1,1,30,0,10000,
416,513243,379,2,1,1,1,30,0,10000,
417,513243,381,1,1,1,1,40,0,10000,
418,513243,381,2,1,1,1,40,0,10000,
419,513243,382,1,1,1,1,40,0,10000,
420,513243,382,2,1,1,1,40,0,10000,
421,513243,383,1,1,1,1,40,0,10000,
422,513243,383,2,1,1,1,40,0,10000,
423,513243,384,1,1,1,1,40,0,10000,
424,513243,384,2,1,1,0,40,0,10000,
425,513243,387,1,1,1,0,40,0,10000,
426,513243,387,2,1,1,1,40,0,10000,
427,513243,388,1,1,1,1,40,0,10000,
428,513243,388,2,1,1,1,40,0,10000,
429,513243,390,1,1,1,1,40,0,10000,
430,513243,390,2,1,1,1,40,0,10000,
431,513243,391,1,1,1,1,40,0,10000,
432,513243,391,2,1,1,1,40,0,10000,
433,513243,392,1,1,1,1,40,0,10000,
434,513243,392,2,1,1,1,40,0,10000,
435,513243,394,2,1,1,0,30,0,10000,
436,513243,395,1,1,1,1,40,0,10000,
437,513243,395,2,1,1,1,40,0,10000,
438,513243,396,1,1,1,1,40,0,10000,
439,513243,396,2,1,1,1,40,0,10000,
440,513243,397,1,1,1,0,40,0,10000,
441,513243,397,2,1,1,0,40,0,10000,
442,513243,398,1,1,1,1,40,0,10000,
443,513243,398,2,1,1,1,40,0,10000,
444,513243,399,1,1,1,0,30,0,10000,
445,513243,403,1,1,1,1,40,0,10000,
446,513243,403,2,1,1,1,40,0,10000,
447,513243,404,1,1,1,1,40,0,10000,
448,513243,404,2,1,1,1,40,0,10000,
449,513243,405,1,1,1,1,40,0,10000,
450,513243,405,2,1,1,1,40,0,10000,
451,513243,408,1,1,1,1,30,0,10000,
452,513243,408,2,1,1,1,30,0,10000,
453,513243,409,2,1,1,0,40,0,10000,
454,513243,410,2,1,1,1,40,0,10000,
455,513243,411,2,1,1,1,40,0,10000,
456,513243,412,1,1,1,1,40,0,10000,
457,513243,412,2,1,1,1,40,0,10000,
458,513243,413,1,1,1,1,40,0,10000,
459,513243,413,2,1,1,0,40,0,10000,
460,513243,414,1,1,1,1,40,0,10000,
461,513243,414,2,1,1,1,40,0,10000,
462,513243,415,1,1,1,1,40,0,10000,
463,513243,415,2,1,1,1,40,0,10000,
464,513243,416,1,1,1,1,40,0,10000,
465,513243,416,2,1,1,1,40,0,10000,
466,513243,417,1,1,1,1,40,0,10000,
467,513243,418,1,1,1,1,40,0,10000,
468,513243,418,2,1,1,0,40,0,10000,
469,513243,419,1,1,1,0,40,0,10000,
470,513243,422,1,1,1,0,30,0,10000,
471,513243,422,2,1,1,1,30,0,10000,
472,513243,423,1,1,1,1,30,0,10000,
473,513243,423,2,1,1,1,30,0,10000,
474,513243,424,1,1,1,1,50,0,10000,
475,513243,424,2,1,1,1,50,0,10000,
476,513243,425,1,1,1,0,50,0,10000,
477,513243,425,2,1,1,0,50,0,10000,
478,513243,426,1,1,1,0,50,0,10000,
479,513243,426,2,1,1,0,50,0,10000,
480,513243,427,1,1,1,1,50,0,10000,
481,513243,427,2,1,1,1,50,0,10000,
482,513243,428,1,1,1,1,50,0,10000,
483,513243,428,2,1,1,1,50,0,10000,
484,513243,429,1,1,1,0,40,0,10000,
485,513243,429,2,1,1,1,40,0,10000,
486,513243,430,1,1,1,1,40,0,10000,
487,513243,430,2,1,1,1,40,0,10000,
488,513243,431,1,1,1,1,40,0,10000,
489,513243,431,2,1,1,1,40,0,10000,
490,513243,432,1,1,1,0,50,0,10000,
491,513243,432,2,1,1,0,50,0,10000,
492,513243,433,1,1,1,0,40,0,10000,
493,513243,435,1,1,1,1,50,0,10000,
494,513243,435,2,1,1,1,50,0,10000,
495,513243,437,1,1,1,1,50,0,10000,
496,513243,437,2,1,1,0,50,0,10000,
497,513243,438,1,1,1,1,50,0,10000,
498,513243,438,2,1,1,1,50,0,10000,
499,513243,439,1,1,1,1,40,0,10000,
500,513243,439,2,1,1,1,40,0,10000,
501,513243,440,1,1,1,1,40,0,10000,
502,513243,440,2,1,1,1,40,0,10000,
503,513243,441,1,1,1,0,40,0,10000,
504,513243,441,2,1,1,0,40,0,10000,
505,513243,442,1,1,1,1,40,0,10000,
506,513243,442,2,1,1,1,40,0,10000,
507,513243,443,1,1,1,1,50,0,10000,
508,513243,443,2,1,1,1,50,0,10000,
509,513243,444,1,1,1,1,50,0,10000,
510,513243,444,2,1,1,1,50,0,10000,
511,513243,445,1,1,1,1,50,0,10000,
512,513243,445,2,1,1,0,50,0,10000,
513,513243,446,1,1,1,0,50,0,10000,
514,513243,446,2,1,1,0,50,0,10000,
515,513243,447,1,1,1,1,50,0,10000,
516,513243,447,2,1,1,1,50,0,10000,
517,513243,448,1,1,1,0,50,0,10000,
518,513243,448,2,1,1,1,50,0,10000,
519,513243,449,1,1,1,0,50,0,10000,
520,513243,451,1,1,1,1,50,0,10000,
521,513243,451,2,1,1,1,50,0,10000,
522,513243,452,1,1,1,1,50,0,10000,
523,513243,452,2,1,1,1,50,0,10000,
524,513243,453,1,1,1,1,50,0,10000,
525,513243,453,2,1,1,1,50,0,10000,
526,513243,454,1,1,1,1,50,0,10000,
527,513243,454,2,1,1,1,50,0,10000,
528,513243,455,1,1,1,1,50,0,10000,
529,513243,455,2,1,1,1,50,0,10000,
530,513243,456,1,1,1,0,50,0,10000,
531,513243,456,2,1,1,1,50,0,10000,
532,513243,458,1,1,1,1,50,0,10000,
533,513243,459,1,1,1,1,50,0,10000,
534,513243,459,2,1,1,1,50,0,10000,
535,513243,460,1,1,1,1,50,0,10000,
536,513243,460,2,1,1,1,50,0,10000,
537,513243,461,1,1,1,1,50,0,10000,
538,513243,461,2,1,1,1,50,0,10000,
539,513243,462,1,1,1,1,50,0,10000,
540,513243,462,2,1,1,1,50,0,10000,
541,513243,463,1,1,1,1,50,0,10000,
542,513243,463,2,1,1,1,50,0,10000,
543,513243,464,1,1,1,1,50,0,10000,
544,513243,464,2,1,1,1,50,0,10000,
545,513243,465,1,1,1,1,50,0,10000,
546,513243,465,2,1,1,1,50,0,10000,
547,513243,466,1,1,1,1,50,0,10000,
548,513243,466,2,1,1,1,50,0,10000,
549,513243,467,1,1,1,1,50,0,10000,
550,513243,467,2,1,1,1,50,0,10000,
551,513243,468,1,1,1,0,50,0,10000,
552,513243,469,1,1,1,1,50,0,10000,
553,513243,470,1,1,1,1,50,0,10000,
554,513243,471,1,1,1,1,50,0,10000,
555,513243,472,1,1,1,1,50,0,10000,
556,513243,472,2,1,1,0,50,0,10000,
557,513243,473,1,1,1,1,50,0,10000,
558,513243,473,2,1,1,1,50,0,10000,
559,513243,474,1,1,1,1,50,0,10000,
560,513243,474,2,1,1,1,50,0,10000,
561,513243,475,1,1,1,0,50,0,10000,
562,513243,475,2,1,1,0,50,0,10000,
563,513243,476,1,1,1,1,50,0,10000,
564,513243,476,2,1,1,1,50,0,10000,
565,513243,477,1,1,1,0,50,0,10000,
566,513243,477,2,1,1,1,50,0,10000,
567,513243,478,1,1,1,1,50,0,10000,
568,513243,478,2,1,1,0,50,0,10000,
569,513243,479,1,1,1,1,50,0,10000,
570,513243,479,2,1,1,1,50,0,10000,
571,513243,480,1,1,1,0,50,0,10000,
572,513243,480,2,1,1,0,50,0,10000,
573,513243,481,1,1,1,1,50,0,10000,
574,513243,481,2,1,1,1,50,0,10000,
575,513243,482,1,1,1,1,50,0,10000,
576,513243,482,2,1,1,1,50,0,10000,
577,513243,483,1,1,1,1,50,0,10000,
578,513243,483,2,1,1,1,50,0,10000,
579,513243,484,1,1,1,0,50,0,10000,
580,513243,484,2,1,1,0,50,0,10000,
581,513243,485,1,1,1,1,50,0,10000,
582,513243,485,2,1,1,0,50,0,10000,
583,513243,486,1,1,1,0,40,0,10000,
584,513243,486,2,1,1,0,40,0,10000,
585,513243,487,1,1,1,1,40,0,10000,
586,513243,487,2,1,1,1,40,0,10000,
587,513243,488,1,1,1,0,50,0,10000,
588,513243,488,2,1,1,0,50,0,10000,
589,513243,489,1,1,1,0,50,0,10000,
590,513243,489,2,1,1,0,50,0,10000,
591,513243,490,1,1,1,1,50,0,10000,
592,513243,490,2,1,1,1,50,0,10000,
593,513243,491,1,1,1,1,50,0,10000,
594,513243,491,2,1,1,0,50,0,10000,
595,513243,492,1,1,1,0,50,0,10000,
596,513243,492,2,1,1,0,50,0,10000,
597,513243,493,1,1,1,0,50,0,10000,
