,meshcode,nodeno,symcode,realx,realy,geometry
123,533936,194,719999,503495011,128352107,
124,533936,194,711503,503492638,128350241,
125,533936,195,719999,503494970,128351774,
126,533936,195,711503,503492597,128350241,
127,533936,200,719999,503340304,128392832,
128,533936,203,719999,503247940,128409262,
129,533936,203,712231,503248472,128408828,
130,533936,203,712231,503248513,128409728,
131,533936,203,711505,503250763,128405028,
132,533936,203,711505,503253872,128408195,
133,533936,203,712231,503248840,128409462,
134,533936,205,719999,503277228,128383798,
135,533936,206,719999,503290154,128394530,
136,533936,206,710600,503294409,128397330,
137,533936,207,710600,503295430,128397764,
138,533936,208,719999,503281523,128377599,
139,533936,208,710600,503281073,128376566,
140,533936,211,711501,503266389,128396930,
141,533936,211,710400,503269252,128393230,
142,533936,212,719999,503295840,128373467,
143,533936,214,719999,503265653,128345102,
144,533936,215,719999,503269498,128347669,
145,533936,216,710421,503273711,128359234,
146,533936,219,719999,503464167,128365872,
147,533936,224,719999,503326029,128320873,
148,533936,224,712231,503324925,128321539,
149,533936,224,712231,503325907,128321739,
150,533936,225,719999,503325211,128327339,
151,533936,225,711708,503328361,128325239,
152,533936,225,711500,503320917,128329005,
153,533936,237,712210,503375403,128325074,
154,533936,238,719999,503377980,128320908,
155,533936,238,712210,503375607,128325074,
156,533936,241,719999,503362969,128298044,
157,533936,241,710428,503364483,128297178,
158,533936,243,710421,503407555,128320409,
159,533936,245,711900,503406982,128310977,
160,533936,246,719999,503412710,128310377,
161,533936,246,711900,503411196,128309610,
162,533936,246,710428,503411605,128313043,
163,533936,255,719999,503334086,128368434,
164,533936,259,710400,503339446,128373101,
165,533936,261,719999,503284674,128338670,
166,533936,261,712231,503284797,128336937,
167,533936,261,712231,503285573,128338770,
168,533936,261,710428,503288478,128340036,
169,533936,261,710421,503283897,128337271,
170,533936,261,710700,503288232,128336604,
171,533936,261,712231,503285411,128336971,
172,533936,262,719999,503305250,128340737,
173,533936,264,719999,503311058,128346770,
174,533936,264,710428,503310239,128347570,
175,533936,265,719999,503310730,128349136,
176,533936,265,710428,503310239,128347570,
177,533936,266,719999,503286679,128324205,
178,533936,266,710500,503285615,128325405,
179,533936,269,719999,503251951,128300574,
180,533936,270,719999,503277925,128323405,
181,533936,270,712231,503278825,128323505,
182,533936,270,711720,503278539,128322405,
183,533936,272,719999,503278498,128319372,
184,533936,273,719999,503288479,128311607,
185,533936,273,711102,503292283,128311507,
186,533936,276,712000,503235019,128249946,
187,533936,294,719999,503298870,128306308,
188,533936,294,711900,503298215,128305275,
189,533936,296,719999,503294370,128305908,
190,533936,296,712210,503292856,128306275,
191,533936,296,710438,503295433,128304608,
192,533936,298,719999,503289666,128304608,
193,533936,298,710116,503288725,128303175,
194,533936,302,719999,503278262,128154560,
195,533936,308,711503,503228387,128375998,
196,533936,308,711502,503225483,128375565,
197,533936,308,711505,503229573,128377731,
198,533936,309,719999,503229165,128373531,
199,533936,310,719999,503222170,128359032,
200,533936,314,712001,503211698,128355533,
201,533936,314,710438,503209489,128357099,
202,533936,314,719999,503209980,128355533,
203,533936,316,711500,503228265,128372198,
204,533936,316,711500,503225728,128374965,
205,533936,318,719999,503221760,128368731,
206,533936,318,710208,503216893,128370065,
207,533936,319,719999,503198116,128410593,
208,533936,319,712231,503197379,128410793,
209,533936,319,710428,503196684,128411526,
210,533936,319,710421,503198402,128409760,
211,533936,321,719999,503162241,128403493,
212,533936,325,719999,503154020,128410692,
213,533936,326,711716,503150379,128406225,
214,533936,326,710500,503151361,128407725,
215,533936,328,719999,503097040,128340098,
216,533936,328,712231,503099904,128339965,
217,533936,330,711805,503092867,128372494,
218,533936,332,719999,503102316,128373928,
219,533936,332,712231,503102684,128373762,
220,533936,332,712231,503102356,128373962,
221,533936,332,712105,503100597,128375661,
222,533936,332,711708,503100638,128376761,
223,533936,334,719999,503090043,128409457,
224,533936,334,711900,503090616,128409523,
225,533936,336,719999,503123299,128405225,
226,533936,336,711416,503124690,128405292,
227,533936,338,719999,503133649,128401825,
228,533936,338,711900,503132831,128401125,
229,533936,338,710428,503132953,128402725,
230,533936,338,710428,503134140,128400492,
231,533936,339,719999,503132790,128400092,
232,533936,339,710531,503132503,128400592,
233,533936,340,719999,503131072,128400659,
234,533936,340,712210,503129108,128399093,
235,533936,341,719999,503132667,128396893,
236,533936,342,719999,503114507,128326433,
237,533936,342,710421,503112544,128326933,
238,533936,344,710438,503123629,128321001,
239,533936,352,711707,503118722,128305070,
240,533936,353,710421,503121298,128304770,
241,533936,355,719999,503120849,128301303,
242,533936,356,719999,503089557,128273906,
243,533936,356,711600,503090416,128277805,
244,533936,357,710438,503095980,128274339,
245,533936,358,719999,503103016,128239043,
246,533936,359,719999,503179516,128121629,
247,533936,360,719999,503174075,128130927,
248,533936,361,719999,503155708,128141725,
249,533936,362,719999,503127354,128265941,
250,533936,369,719999,503136064,128361664,
251,533936,369,711500,503137741,128363330,
252,533936,371,719999,503129355,128336432,
253,533936,372,719999,503121911,128321734,
254,533936,372,710438,503123629,128321001,
255,533936,374,719999,503118271,128314502,
256,533936,376,710421,503125468,128387127,
257,533936,378,719999,503273179,128350069,
258,533936,378,712231,503274815,128349735,
259,533936,378,712231,503274079,128349235,
260,533936,379,719999,503137248,128411358,
261,533936,379,712001,503136184,128411324,
262,533936,380,711900,503137943,128410324,
263,533936,382,711707,503119007,128304703,
264,533936,382,710438,503117045,128306403,
265,533936,384,719999,503098594,128349430,
266,533936,384,710500,503097327,128349897,
267,533936,384,710428,503097613,128348664,
268,533936,384,710438,503100353,128349364,
269,533936,386,719999,503106375,128143923,
270,533936,389,719999,503101872,128218580,
271,533936,389,710551,503101094,128220546,
272,533936,391,712250,503115166,128218180,
273,533936,392,719999,503100236,128202248,
274,533936,392,710700,503097823,128199948,
275,533936,394,719999,503164164,128401560,
276,533936,394,711600,503163182,128398094,
277,533936,395,719999,503165105,128400526,
278,533936,396,719999,503195498,128395795,
279,533936,397,719999,503199547,128399094,
280,533936,399,719999,503203475,128409526,
281,533936,399,710428,503202452,128408660,
282,533936,401,719999,503203434,128408893,
283,533936,401,710428,503202452,128408660,
284,533936,404,719999,503289257,128306075,
285,533936,415,719999,503117338,128144023,
286,533936,419,719999,503124650,128384861,
287,533936,419,711400,503124936,128383194,
288,533936,421,719999,503118187,128376795,
289,533936,422,711720,503140234,128401959,
290,533936,422,710428,503139702,128401226,
291,533936,425,719999,503089227,128370328,
292,533936,425,711805,503092907,128372494,
293,533936,425,711708,503089553,128374327,
294,533936,427,719999,503105710,128410991,
295,533936,427,711400,503106119,128409624,
296,533936,428,719999,503098102,128389560,
297,533936,430,719999,503150992,128401626,
298,533936,430,712231,503150501,128401793,
299,533936,430,712231,503151156,128401493,
300,533936,430,712231,503150051,128402060,
301,533936,432,719999,503179177,128403726,
302,533936,432,712231,503177786,128402593,
303,533936,432,712231,503178113,128402360,
304,533936,435,719999,503350653,128410897,
305,533936,435,711914,503350121,128410064,
306,533936,435,710428,503350284,128411597,
307,533936,436,710438,503334985,128411129,
308,533936,437,719999,503339117,128410397,
309,533936,437,711417,503341204,128411596,
310,533936,437,710321,503342431,128411530,
311,533936,437,710428,503339813,128409530,
312,533936,438,710522,503530106,128404969,
313,533936,438,711000,503528715,128405002,
314,533936,439,719999,503527569,128406169,
315,533936,439,711000,503528715,128405002,
316,533936,439,710260,503529165,128406935,
317,533936,439,710522,503530106,128405002,
318,533936,439,710300,503526629,128405635,
319,533936,440,719999,503537591,128404670,
320,533936,440,712231,503536650,128404803,
321,533936,442,719999,503537021,128330711,
322,533936,442,712231,503536285,128331011,
323,533936,442,712231,503536776,128330378,
324,533936,442,712231,503537226,128329978,
325,533936,444,719999,503091768,128221145,
326,533936,444,710201,503090704,128219779,
327,533936,444,710438,503090950,128218312,
328,533936,446,719999,503092054,128215713,
329,533936,446,712231,503091973,128214446,
330,533936,446,710438,503090950,128218312,
331,533936,446,710110,503092504,128210980,
332,533936,448,719999,503091033,128201348,
333,533936,451,719999,503513048,128395303,
334,533936,451,710116,503512270,128396670,
335,533936,452,719999,503506462,128400435,
336,533936,455,710210,503512517,128383004,
337,533936,455,719999,503510921,128382104,
338,533936,455,710201,503515953,128382172,
339,533936,457,719999,503509409,128363740,
340,533936,457,710400,503510513,128363107,
341,533936,459,712231,503508795,128355540,
342,533936,460,719999,503508428,128351408,
343,533936,460,710600,503506423,128349908,
344,533936,461,719999,503508387,128351008,
345,533936,461,710600,503506423,128349908,
346,533936,463,719999,503506178,128340609,
347,533936,466,719999,503520372,128350175,
348,533936,466,712231,503519882,128350575,
349,533936,466,712231,503520045,128350175,
350,533936,468,719999,503478074,128376571,
351,533936,471,719999,503318869,128409596,
352,533936,471,711914,503318256,128410629,
353,533936,471,711400,503320382,128410363,
354,533936,471,710421,503322386,128408996,
355,533936,472,711720,503319237,128408063,
356,533936,473,719999,503319483,128401097,
357,533936,473,711805,503318256,128401664,
358,533936,473,711600,503320424,128401597,
359,533936,475,719999,503320956,128391165,
360,533936,475,711708,503320015,128390631,
361,533936,475,711500,503323492,128393198,
362,533936,477,719999,503321365,128388532,
363,533936,478,719999,503326150,128389032,
364,533936,479,719999,503330977,128389532,
365,533936,480,710438,503334946,128390599,
366,533936,480,719999,503335682,128389966,
367,533936,481,719999,503340590,128390432,
368,533936,482,719999,503357934,128389466,
369,533936,483,711720,503326436,128391232,
370,533936,483,711502,503323287,128392365,
371,533936,485,711708,503312325,128389898,
372,533936,486,719999,503311916,128387599,
373,533936,486,710500,503312161,128386932,
374,533936,486,710300,503314247,128387299,
375,533936,486,710428,503311220,128386666,
376,533936,488,719999,503290440,128405996,
377,533936,488,711501,503287904,128404429,
378,533936,490,711417,503201880,128373497,
379,533936,491,719999,503250640,128411328,
380,533936,491,711505,503252481,128409962,
381,533936,492,719999,503261480,128398063,
382,533936,494,719999,503271788,128388931,
383,533936,494,712000,503272852,128393164,
384,533936,494,711500,503266593,128387631,
385,533936,498,719999,503300299,128386366,
386,533936,498,712231,503300176,128386731,
387,533936,498,712231,503300503,128386032,
388,533936,498,711511,503301035,128389298,
389,533936,498,712231,503299153,128386465,
390,533936,498,712231,503299685,128385466,
391,533936,502,719999,503271012,128409195,
392,533936,504,719999,503281237,128406129,
393,533936,504,711400,503279928,128406963,
394,533936,504,710421,503280337,128405829,
395,533936,509,719999,503306762,128374633,
396,533936,510,711501,503313020,128374800,
397,533936,512,719999,503331305,128371234,
398,533936,515,719999,503300994,128368434,
399,533936,517,719999,503314452,128366834,
400,533936,517,712000,503313920,128368468,
401,533936,519,719999,503294286,128363834,
402,533936,522,719999,503308193,128373133,
403,533936,522,710421,503305739,128372933,
404,533936,525,719999,503278661,128353702,
405,533936,528,719999,503463390,128353406,
406,533936,529,719999,503322961,128342371,
407,533936,531,719999,503319770,128361135,
408,533936,531,710116,503320956,128363069,
409,533936,532,719999,503322184,128347870,
410,533936,532,712231,503322266,128347370,
411,533936,532,712231,503321120,128347770,
412,533936,532,712231,503321488,128347303,
413,533936,538,719999,503372334,128326074,
414,533936,538,710531,503371066,128325407,
415,533936,539,719999,503371599,128320341,
416,533936,539,710500,503368449,128319108,
417,533936,539,710421,503369145,128318675,
418,533936,539,710300,503370208,128320808,
419,533936,545,719999,503410131,128324008,
420,533936,550,719999,503353436,128314475,
421,533936,550,711900,503354582,128315775,
422,533936,551,712000,503347342,128314141,
423,533936,552,710400,503340470,128313841,
424,533936,553,719999,503326808,128311808,
425,533936,554,710421,503324517,128313740,
426,533936,557,711900,503352168,128317275,
427,533936,559,712000,503335070,128312941,
428,533936,566,710116,503412709,128319276,
429,533936,566,710110,503411769,128315942,
430,533936,568,719999,503346399,128366169,
431,533936,568,710428,503345458,128365035,
432,533936,570,719999,503341367,128373368,
433,533936,571,710600,503342267,128370468,
434,533936,573,719999,503337277,128349404,
435,533936,576,719999,503311876,128341337,
436,533936,576,710438,503310608,128340637,
437,533936,579,719999,503312612,128336437,
438,533936,579,711501,503310444,128334272,
439,533936,584,719999,503270358,128315739,
440,533936,587,711501,503277107,128313106,
441,533936,588,719999,503279725,128310807,
442,533936,588,710438,503280993,128312107,
443,533936,589,711500,503277107,128313106,
444,533936,589,711500,503272363,128308840,
445,533936,600,710421,503202208,128356532,
446,533936,603,719999,503200490,128349700,
447,533936,607,719999,503205194,128352400,
448,533936,611,719999,503179380,128409593,
449,533936,611,710300,503178848,128410593,
450,533936,613,719999,503194312,128401061,
451,533936,613,711600,503198034,128402827,
452,533936,613,711505,503193330,128403427,
453,533936,614,719999,503199834,128399727,
454,533936,618,719999,503186172,128395861,
455,533936,619,719999,503187194,128396561,
456,533936,619,710400,503186172,128396394,
457,533936,619,711900,503187930,128396527,
458,533936,621,719999,503175536,128406393,
459,533936,621,711501,503175372,128403760,
460,533936,621,711417,503175454,128407260,
461,533936,621,710428,503174677,128407593,
462,533936,623,719999,503170299,128410125,
463,533936,623,711708,503171649,128410259,
464,533936,623,710421,503170177,128410859,
465,533936,624,719999,503171649,128409060,
466,533936,624,711708,503171649,128410225,
467,533936,626,719999,503147270,128409892,
468,533936,632,719999,503132013,128406359,
469,533936,634,719999,503135162,128405159,
470,533936,635,711805,503136675,128405259,
471,533936,640,710428,503145266,128405225,
472,533936,641,711900,503147311,128404859,
473,533936,645,711400,503135899,128399993,
474,533936,645,710428,503134140,128400492,
475,533936,648,719999,503130581,128402892,
476,533936,648,711000,503131644,128401525,
477,533936,650,719999,503117654,128406991,
478,533936,650,711415,503119291,128405059,
479,533936,650,711400,503118636,128405725,
480,533936,650,711400,503115159,128406124,
481,533936,650,710400,503119618,128408091,
482,533936,652,710500,503109555,128392593,
483,533936,652,710428,503110742,128393760,
484,533936,653,719999,503104975,128379627,
485,533936,653,710438,503103788,128380894,
486,533936,653,710428,503106529,128379994,
487,533936,654,719999,503100803,128366028,
488,533936,654,712227,503095198,128366595,
489,533936,655,712227,503096221,128367195,
490,533936,658,719999,503099330,128354397,
491,533936,663,719999,503109966,128378061,
492,533936,663,711707,503109597,128379461,
493,533936,665,719999,503094379,128407858,
494,533936,665,710500,503093152,128407224,
495,533936,665,710438,503094093,128409158,
496,533936,665,710201,503093070,128409057,
497,533936,667,719999,503109883,128402759,
498,533936,669,719999,503120395,128399259,
499,533936,676,719999,503113401,128385161,
500,533936,678,719999,503110252,128365129,
501,533936,680,719999,503109679,128357597,
502,533936,680,710438,503110293,128355797,
503,533936,682,719999,503109393,128353497,
504,533936,683,719999,503125878,128363463,
505,533936,683,712210,503126205,128362563,
506,533936,684,719999,503122237,128363963,
507,533936,685,719999,503117205,128364529,
508,533936,685,710321,503113811,128364063,
509,533936,685,710428,503115937,128365263,
510,533936,686,719999,503116551,128364629,
511,533936,686,710321,503113811,128364063,
512,533936,686,710428,503115937,128365263,
513,533936,688,712227,503103503,128366528,
514,533936,688,712227,503104197,128365096,
515,533936,688,710428,503103135,128365263,
516,533936,690,719999,503113526,128324533,
517,533936,692,719999,503124612,128305936,
518,533936,694,712000,503119336,128302936,
519,533936,698,719999,503127557,128305970,
520,533936,699,719999,503121953,128305970,
521,533936,699,710421,503121298,128304770,
522,533936,701,719999,503109150,128296571,
523,533936,702,719999,503095938,128300636,
524,533936,703,719999,503127188,128314535,
525,533936,704,719999,503121912,128314502,
526,533936,704,710428,503122894,128315835,
527,533936,707,719999,503126616,128314535,
528,533936,708,719999,503119909,128270240,
529,533936,709,719999,503120769,128265775,
530,533936,709,710438,503119459,128266775,
531,533936,710,719999,503120973,128259608,
532,533936,710,710438,503123305,128258509,
533,533936,711,719999,503121219,128253442,
534,533936,712,719999,503121465,128247510,
535,533936,712,712000,503123632,128248710,
536,533936,712,712000,503123388,128245510,
537,533936,713,719999,503121260,128241211,
538,533936,714,719999,503113325,128238611,
539,533936,716,719999,503127231,128270774,
540,533936,717,719999,503127600,128259776,
541,533936,718,719999,503127846,128253609,
542,533936,719,719999,503128132,128247443,
543,533936,720,719999,503116228,128265708,
544,533936,721,719999,503115779,128259475,
545,533936,722,719999,503115288,128253309,
546,533936,722,712000,503116351,128254342,
547,533936,723,719999,503114920,128247210,
548,533936,725,719999,503110423,128182851,
549,533936,727,719999,503111811,128221780,
550,533936,730,719999,503092342,128201282,
551,533936,731,711600,503100073,128212414,
552,533936,732,719999,503100154,128201515,
553,533936,732,710700,503097783,128199948,
554,533936,733,710210,503090338,128183250,
555,533936,733,719999,503089356,128185150,
556,533936,734,719999,503147361,128166688,
557,533936,735,719999,503155052,128156390,
558,533936,736,719999,503169780,128137093,
559,533936,740,719999,503104044,128144056,
560,533936,741,719999,503113527,128305103,
561,533936,741,710421,503112872,128306036,
562,533936,742,719999,503101992,128282038,
563,533936,743,719999,503105755,128289971,
564,533936,743,712000,503107514,128288672,
565,533936,743,710116,503108046,128290204,
566,533936,745,719999,503101092,128273073,
567,533936,745,711500,503099171,128272239,
568,533936,754,719999,503108944,128350864,
569,533936,754,710428,503107921,128350297,
570,533936,757,719999,503158191,128407292,
571,533936,762,719999,503299399,128391365,
572,533936,764,719999,503117747,128143356,
573,533936,765,719999,503120325,128143223,
574,533936,767,710438,503091313,128350430,
575,533936,771,710600,503145021,128402026,
576,533936,772,710600,503145021,128401993,
577,533936,773,710421,503170177,128410859,
578,533936,778,711500,503535877,128314180,
579,533936,778,711501,503534527,128314913,
580,533936,782,719999,503530067,128349009,
581,533936,782,711900,503529331,128348476,
582,533936,784,719999,503095446,128318901,
583,533936,784,711503,503091887,128319567,
584,533936,790,719999,503112545,128301036,
585,533936,808,719999,503109973,128179651,
586,533936,808,711700,503108787,128178318,
587,533936,809,719999,503115700,128171452,
588,533936,809,711708,503116232,128171452,
589,533936,819,719999,503117500,128180751,
590,533936,820,719999,503162090,128133159,
591,533936,830,711600,503315556,128408629,
592,533936,830,710438,503315556,128410263,
593,533936,853,710428,503350039,128408964,
594,533936,855,719999,503339404,128405330,
595,533936,855,711805,503340713,128404164,
596,533936,859,719999,503390617,128403432,
597,533936,859,711000,503389471,128405231,
598,533936,859,710421,503392417,128404499,
599,533936,859,710321,503393603,128403499,
600,533936,860,719999,503315598,128375567,
601,533936,860,711501,503315066,128374400,
602,533936,862,711500,503313838,128374733,
603,533936,862,710300,503313143,128371833,
604,533936,885,719999,503322307,128342337,
605,533936,947,719999,503431318,128405599,
606,533936,961,710421,503427473,128405499,
607,533936,961,711900,503426573,128405632,
608,533936,983,719999,503530108,128349442,
609,533936,983,711900,503529331,128348476,
610,533936,1001,719999,503471816,128365838,
611,533936,1001,711502,503469853,128364205,
612,533936,1001,711501,503470957,128367072,
613,533936,1034,719999,503473164,128403333,
614,533936,1034,710438,503473205,128402568,
615,533936,1036,712210,503493782,128392269,
616,533936,1040,719999,503492186,128394569,
617,533936,1040,710600,503491532,128395169,
618,533936,1042,719999,503480651,128406400,
619,533936,1042,711000,503481510,128406633,
620,533936,1043,711501,503485927,128404468,
621,533936,1063,719999,503500163,128383671,
622,533936,1063,711600,503497095,128382737,
623,533936,1063,710428,503499386,128384537,
624,533936,1063,710201,503494641,128385436,
625,533936,1064,711506,503500613,128380437,
626,533936,1064,711506,503499468,128380604,
627,533936,1065,712231,503508754,128354641,
628,533936,1065,711501,503507486,128355640,
629,533936,1067,719999,503494069,128370605,
630,533936,1112,711707,503493904,128390803,
631,533936,1120,719999,503500982,128389903,
632,533936,1120,711000,503500532,128390436,
633,533936,1120,710320,503501554,128389470,
634,533936,1122,719999,503491736,128390670,
635,533936,1122,711400,503491163,128390170,
636,533936,1122,711413,503492145,128389903,
637,533936,1122,710438,503490795,128391202,
638,533936,1133,710428,503500532,128391003,
639,533936,1136,711805,503503067,128392636,
640,533936,1137,719999,503501676,128395102,
641,533936,1137,710438,503501185,128394835,
642,533936,1138,710438,503500981,128394702,
643,533936,1143,710900,503494763,128396669,
644,533936,1194,711900,503522416,128389571,
645,533936,1223,710600,503535792,128388638,
646,533936,1252,719999,503528143,128372806,
647,533936,1280,719999,503527161,128363440,
648,533936,1282,719999,503520984,128380572,
649,533936,1282,710201,503515953,128382172,
650,533936,1282,710300,503519757,128379405,
651,533936,1282,710421,503520534,128381438,
652,533936,1332,711500,503099171,128272239,
653,533936,1333,710438,503098556,128277273,
654,533936,1345,719999,503100478,128311135,
655,533936,1349,719999,503099291,128313001,
656,533936,1349,710500,503099373,128313734,
657,533936,1349,710319,503097778,128314334,
658,533936,1349,710105,503101991,128313401,
659,533936,1349,710428,503097205,128314934,
660,533936,1349,710421,503099414,128314134,
661,533936,1355,719999,503113404,128314502,
662,533936,1387,719999,503090087,128328532,
663,533936,1387,711417,503090619,128328132,
664,533936,1387,711415,503088614,128326966,
665,533936,1387,710438,503089923,128329566,
666,533936,1387,711900,503088696,128329066,
667,533936,1388,719999,503089841,128328932,
668,533936,1388,711417,503090578,128328132,
669,533936,1388,711415,503088573,128326966,
670,533936,1388,710438,503089923,128329532,
671,533936,1388,711900,503088696,128329066,
672,533936,1431,719999,503115202,128350097,
673,533936,1431,710438,503115570,128348231,
674,533936,1434,719999,503128046,128341766,
675,533936,1435,719999,503131524,128340566,
676,533936,1443,719999,503238207,128293140,
677,533936,1444,711708,503274080,128315239,
678,533936,1444,711501,503277107,128313106,
679,533936,1445,711708,503274530,128314806,
680,533936,1445,711501,503277107,128313106,
681,533936,1461,711100,503273383,128364500,
682,533936,1468,710116,503290850,128371600,
683,533936,1468,710421,503292322,128371567,
684,533936,1498,719999,503288272,128381966,
685,533936,1511,719999,503299439,128398497,
686,533936,1511,710600,503295512,128397864,
687,533936,1511,710438,503300012,128400197,
688,533936,1525,719999,503290440,128406663,
689,533936,1525,711501,503287945,128405163,
690,533936,1537,719999,503282423,128395197,
691,533936,1561,719999,503267821,128403196,
692,533936,1613,711805,503206217,128357132,
693,533936,1615,711805,503206217,128357132,
694,533936,1617,711805,503206217,128357132,
695,533936,1633,719999,503177011,128358198,
696,533936,1633,711707,503177011,128357465,
697,533936,1681,719999,503212966,128377230,
698,533936,1714,719999,503234155,128398762,
699,533936,1791,719999,503089717,128383193,
700,533936,1809,719999,503090207,128392625,
701,533936,1842,710428,503100146,128409024,
702,533936,1869,710421,503113645,128400525,
703,533936,1898,719999,503127226,128403959,
704,533936,1898,710321,503126367,128403192,
705,533936,1915,719999,503109475,128369528,
706,533936,1925,710320,503114711,128365396,
707,533936,1965,719999,503120804,128391660,
708,533936,1974,719999,503118554,128395593,
709,533936,1974,710428,503117859,128395560,
710,533936,2010,719999,503136882,128351765,
711,533936,2012,719999,503144735,128357830,
712,533936,2014,719999,503129477,128367996,
713,533936,2015,710421,503117329,128351830,
714,533936,2052,719999,503118883,128376728,
715,533936,2053,710421,503121419,128376128,
716,533936,2064,719999,503134385,128395860,
717,533936,2071,719999,503132993,128409924,
718,533936,2072,719999,503130622,128410624,
719,533936,2074,710421,503148824,128404359,
720,533936,2084,710106,503147721,128398693,
721,533936,2098,719999,503169687,128396194,
722,533936,2126,719999,503186785,128409826,
723,533936,2126,710438,503188094,128409626,
724,533936,2126,710428,503184821,128408960,
725,533936,2132,710116,503181713,128402760,
726,533936,2156,711708,503192635,128398827,
727,533936,2157,711505,503192389,128403594,
728,533936,2160,719999,503201470,128403561,
729,533936,2160,711600,503197747,128402527,
730,533936,2216,719999,503355315,128411130,
731,533936,2216,712231,503356215,128411164,
732,533936,2216,710220,503355438,128409997,
733,533936,2217,710201,503360224,128410330,
734,533936,2223,719999,503416633,128397667,
735,533936,2242,719999,503473779,128393269,
736,533936,2242,712231,503472920,128392102,
737,533936,2244,719999,503465066,128378936,
738,533936,2244,711708,503467357,128380570,
739,533936,2254,719999,503532151,128380505,
740,533936,2263,711900,503511003,128389504,
741,533936,2264,719999,503494519,128370138,
742,533936,2266,719999,503491083,128384970,
743,533936,2266,710500,503492433,128383437,
744,533936,2266,710438,503491696,128383736,
745,533936,2266,710201,503494641,128385436,
746,533936,2266,711900,503492555,128385570,
747,533936,2268,719999,503498773,128366873,
748,533936,2269,719999,503510063,128371339,
749,533936,2269,710428,503511126,128375505,
750,533936,2269,710116,503511003,128373272,
751,533936,2276,719999,503136309,128351565,
752,533936,2277,719999,503122320,128342499,
753,533936,2277,710438,503121584,128341966,
754,533936,2289,719999,503128658,128396393,
755,533936,2289,712210,503130008,128398560,
756,533936,2289,711914,503127022,128396026,
757,533936,2290,719999,503131358,128395293,
758,533936,2294,719999,503127923,128388827,
759,533936,2294,712221,503129764,128387961,
760,533936,2305,719999,503184822,128398761,
761,533936,2340,719999,503285697,128330471,
762,533936,2340,710700,503288069,128334337,
763,533936,2340,710201,503283447,128331071,
764,533936,2342,719999,503245202,128296974,
765,533936,2342,710438,503246184,128298740,
766,533936,2345,719999,503229863,128277409,
767,533936,2354,710428,503153704,128134259,
768,533936,2356,719999,503157059,128122628,
769,533936,2370,719999,503117541,128178951,
770,533936,2381,719999,503104329,128150422,
771,533936,2381,711716,503104779,128149789,
772,533936,2391,719999,503166385,128127227,
773,533936,2392,719999,503157304,128114162,
774,533936,2403,719999,503090051,128192183,
775,533936,2403,710438,503089233,128192716,
776,533936,2405,719999,503131407,128187618,
777,533936,2414,710105,503102278,128313734,
778,533936,2415,719999,503088819,128328499,
779,533936,2415,711417,503090619,128328132,
780,533936,2415,711415,503088614,128326932,
781,533936,2415,710438,503089923,128329532,
782,533936,2415,711900,503088696,128329066,
783,533936,2416,719999,503089105,128328099,
784,533936,2416,711417,503090619,128328099,
785,533936,2416,711415,503088614,128326932,
786,533936,2416,710438,503089923,128329532,
787,533936,2416,711900,503088696,128329066,
788,533936,2418,719999,503104608,128322033,
789,533936,2419,719999,503128539,128305970,
790,533936,2423,719999,503095854,128331132,
791,533936,2423,711417,503093646,128328066,
792,533936,2423,710428,503098922,128331999,
793,533936,2423,711720,503097899,128331532,
794,533936,2424,719999,503095690,128331566,
795,533936,2424,711417,503093605,128328066,
796,533936,2424,710428,503098922,128331999,
797,533936,2424,711720,503097899,128331532,
798,533936,2425,719999,503112871,128323267,
799,533936,2425,711900,503111521,128322268,
800,533936,2429,719999,503094915,128284538,
801,533936,2440,711400,503096469,128316668,
802,533936,2440,710438,503096714,128315734,
803,533936,2440,710428,503097205,128314934,
804,533936,2442,711900,503107390,128321600,
805,533936,2446,719999,503117657,128323134,
806,533936,2446,710438,503117044,128322868,
807,533936,2468,719999,503231622,128275242,
808,533936,2469,719999,503340183,128328706,
809,533936,2469,712001,503342719,128330039,
810,533936,2469,710438,503339160,128329606,
811,533936,2470,719999,503364401,128289612,
812,533936,2480,719999,503413895,128324375,
813,533936,2493,719999,503528963,128334011,
814,533936,2497,710438,503132135,128391693,
815,533936,2501,719999,503101251,128401359,
816,533936,2502,719999,503099943,128397759,
817,533936,2503,711900,503138598,128398793,
818,533936,2505,710428,503184821,128408960,
819,533936,2506,719999,503183021,128406793,
820,533936,2506,710516,503184576,128406593,
821,533936,2507,719999,503196480,128376997,
822,533936,2507,711501,503193781,128377397,
823,533936,2509,710428,503163755,128407293,
824,533936,2513,719999,503181141,128360998,
825,533936,2513,710428,503179832,128361398,
826,533936,2514,719999,503185273,128363731,
827,533936,2515,719999,503188299,128365865,
828,533936,2516,710438,503193168,128368031,
829,533936,2516,719999,503191899,128368531,
830,533936,2517,719999,503195540,128371064,
831,533936,2517,711400,503199058,128371697,
832,533936,2517,710438,503193086,128368231,
833,533936,2517,710428,503195990,128370097,
834,533936,2518,719999,503195866,128404994,
835,533936,2518,711600,503197216,128402861,
836,533936,2518,711505,503193985,128404094,
837,533936,2518,711501,503195497,128406993,
838,533936,2518,712258,503196684,128405427,
839,533936,2519,719999,503191326,128399427,
840,533936,2522,719999,503121868,128402259,
841,533936,2522,711900,503122564,128402325,
842,533936,2522,710421,503121214,128402192,
843,533936,2525,719999,503142813,128358264,
844,533936,2528,712231,503122686,128382561,
845,533936,2528,712231,503123300,128382227,
