,meshcode,elcode,attrnmno,objectid,geometry
47,513244,520000,0,4-32-5-5-1841782,"LINESTRING (477195691 123781884, 477196919 123781550, 477198309 123781685, 477199659 123782351, 477200886 123782885, 477202113 123783118, 477203340 123783218, 477204281 123783685, 477205263 123784685, 477207227 123785850)"
48,513244,520000,0,4-32-5-5-1841785,"LINESTRING (477207227 123785850, 477207839 123786117, 477208535 123786351, 477209189 123786018, 477211521 123782451, 477213280 123780885)"
49,513244,520000,0,4-32-5-5-1841788,"LINESTRING (477088931 123691028, 477092735 123692728, 477101366 123696595, 477120141 123694295, 477123005 123693496)"
50,513244,520000,0,4-32-5-5-1841791,"LINESTRING (477123005 123693496, 477126809 123692429)"
51,513244,520000,0,4-32-5-5-1841794,"LINESTRING (477111304 123752421, 477111959 123753388, 477113513 123754853, 477115190 123755920, 477117276 123756653, 477119608 123757087, 477120262 123757520)"
52,513244,520000,0,4-32-5-5-1841797,"LINESTRING (477145743 123903839, 477145907 123903673, 477146030 123903173, 477144803 123900673, 477143575 123899273, 477143084 123898174, 477143084 123896874, 477143207 123895774, 477142593 123894874, 477141857 123894074, 477141366 123893074, 477141121 123891574, 477140998 123890174, 477140630 123889074, 477140263 123888075, 477140385 123885975, 477140263 123884875, 477140140 123883875, 477139526 123883075, 477138422 123882575, 477137072 123881675, 477136458 123880875, 477135476 123880175, 477129095 123878175, 477128236 123877575, 477127623 123876676, 477127255 123875476, 477126518 123874676, 477125659 123874076, 477125045 123873276, 477125045 123872576, 477125168 123871476, 477124923 123870476, 477124186 123869276, 477123205 123868776, 477122224 123868576, 477121365 123868076, 477120751 123867276, 477120506 123866277, 477120137 123865377, 477119524 123864477, 477119156 123863777, 477119033 123862777, 477119278 123862077, 477119156 123861277, 477116333 123856678, 477116333 123855878, 477116946 123854878, 477117928 123853378, 477119033 123850478, 477119278 123848478, 477119033 123845979, 477118051 123843779, 477117193 123842579, 477116579 123841979, 477116334 123841379, 477116334 123840479, 477116211 123840179, 477115720 123839979, 477113511 123839979, 477112407 123839479, 477111425 123838979, 477110443 123837879, 477109829 123836780, 477109584 123835080, 477109829 123833080, 477110197 123831480, 477110566 123830880, 477112407 123829880, 477113020 123829280, 477113020 123828480, 477112407 123827480, 477111302 123826480, 477109707 123825681, 477108603 123825081, 477107989 123824181, 477106885 123821581, 477106271 123819981, 477105167 123818581, 477104062 123817981, 477102958 123817281, 477102344 123816482, 477102467 123815582, 477103326 123813082, 477103326 123812082, 477102589 123810982, 477101240 123809482, 477100381 123807982, 477100136 123806682, 477100259 123805182, 477100504 123803783, 477100627 123801283, 477100872 123800483, 477100504 123798983)"
53,513244,520000,0,4-32-5-5-1841800,"LINESTRING (477100504 123798983, 477100013 123798283, 477099154 123797883, 477098049 123797183, 477097313 123796383, 477096331 123795983, 477095228 123796083, 477092528 123795983, 477091055 123795783, 477090073 123795183, 477089582 123794583, 477087905 123793883, 477086023 123793284, 477085165 123792684, 477084429 123791284, 477083692 123788284, 477083079 123786984, 477081974 123785784, 477080501 123784784, 477079029 123783485, 477077433 123781785, 477075716 123780285, 477074734 123779685, 477073507 123779385, 477071175 123779285, 477069702 123778918)"
54,513244,520000,0,4-32-5-5-1841803,"LINESTRING (477120262 123757520, 477120671 123758353, 477120917 123758887, 477123248 123760687, 477124680 123761686, 477126316 123762686, 477127379 123763452, 477128075 123764352, 477129016 123766119, 477131061 123768552, 477132043 123769219, 477133270 123769685, 477134497 123770218, 477135846 123771218, 477137892 123773018, 477138996 123773351, 477140469 123773451, 477141860 123773551, 477143087 123774218, 477144724 123775551, 477147995 123777450, 477149345 123777784, 477150695 123777884, 477151391 123778017, 477151555 123778117)"
55,513244,520000,0,4-32-5-5-1841806,"LINESTRING (477151555 123778117, 477152086 123778450, 477152332 123779784, 477153314 123781350, 477154541 123782784, 477155891 123783783, 477157404 123784683, 477157813 123785216, 477158631 123786349, 477160104 123787116, 477165422 123789548, 477166813 123789782, 477172130 123788682, 477173480 123788448, 477175116 123788549, 477176630 123788349, 477182070 123787216, 477183011 123787449, 477183992 123787683, 477185056 123787549, 477188329 123786883, 477191478 123785884, 477193523 123785017, 477194219 123784117, 477194751 123782784, 477195691 123781884)"
56,513244,520000,0,4-32-5-5-1841809,"LINESTRING (477015501 123855142, 477016769 123855076, 477018978 123854143, 477020369 123853543, 477021024 123853543, 477021678 123854210, 477022168 123855143, 477022904 123855277, 477023968 123855010, 477023968 123853943, 477023477 123853010, 477023641 123852343, 477024214 123852143, 477024786 123852110)"
57,513244,520000,0,4-32-5-5-1841812,"LINESTRING (477070525 123668998, 477071711 123668031, 477072734 123663032, 477074575 123658532, 477074861 123657399)"
58,513244,520000,0,4-32-5-5-1841815,"LINESTRING (477074861 123657399, 477075802 123653700, 477076825 123651866, 477077643 123650366, 477077439 123648534, 477077848 123645201, 477078462 123642534, 477078462 123640535, 477078667 123639035, 477079894 123637868, 477080917 123636868, 477081530 123635868, 477082307 123632003)"
59,513244,520000,0,4-32-5-5-1841818,"LINESTRING (476999305 123781317, 477000000 123778184, 477000532 123775684, 477000941 123773017, 477001228 123770785, 477002250 123768785, 477002782 123767118, 477002987 123762786, 477004009 123757852, 477005319 123753687)"
60,513244,520000,0,4-32-5-5-1841821,"LINESTRING (477005319 123753687, 477014522 123752920)"
61,513244,530000,0,4-32-5-5-1841824,"LINESTRING (477145743 123903839, 477148852 123905206, 477149833 123905506, 477150938 123905473, 477152124 123905173, 477153392 123905073, 477154661 123905339, 477155642 123906039, 477157729 123909405, 477158914 123911305, 477159241 123911672)"
62,513244,530000,0,4-32-5-5-1841827,"LINESTRING (476990919 123805314, 476991573 123805147, 476993046 123803947, 476994519 123803181, 476996072 123802381, 476997136 123802247, 476997790 123802081, 476998854 123801481)"
63,513244,530000,0,4-32-5-5-1841830,"LINESTRING (477063446 123715558, 477063733 123714158)"
64,513244,530000,0,4-32-5-5-1841833,"LINESTRING (477058700 123749954, 477059314 123744088, 477058168 123742621, 477056696 123741154, 477055715 123739955, 477055060 123738355, 477054733 123736755, 477054896 123734755, 477055387 123732222, 477056042 123730490, 477058169 123726890, 477060133 123724356, 477060542 123723657)"
65,513244,530000,0,4-32-5-5-1841836,"LINESTRING (477060542 123723657, 477062096 123721157, 477062751 123719157, 477063446 123715558)"
66,513244,530000,0,4-32-5-5-1841839,"LINESTRING (477213486 123636639, 477212300 123637206, 477210378 123638139, 477206696 123639305, 477205346 123639305, 477203220 123638971, 477201256 123638471, 477199129 123638305, 477197288 123638371, 477195488 123638505)"
67,513244,530000,0,4-32-5-5-1841842,"LINESTRING (477255168 123676034, 477254636 123675135, 477254555 123673468, 477254636 123672135, 477254555 123670968, 477253818 123669968, 477252591 123669202, 477250873 123668468, 477248623 123667803, 477247274 123666969, 477246374 123665303, 477244615 123663636, 477243919 123662836)"
68,513244,530000,0,4-32-5-5-1841845,"LINESTRING (477243919 123662836, 477242978 123661803, 477241669 123660636, 477240728 123659703, 477239706 123658304, 477238887 123656970, 477238070 123656137, 477237457 123655637, 477237457 123655037, 477237988 123654204, 477237866 123653470, 477237252 123652704, 477236434 123652304, 477235207 123651870, 477234388 123651371, 477233366 123650305, 477232752 123648971, 477232343 123647805, 477231320 123646538, 477228867 123644971, 477227230 123643971, 477226003 123642972, 477224899 123641706, 477222444 123638639, 477221013 123637039, 477219459 123636206, 477217822 123635706, 477216104 123635639, 477214468 123636206, 477213486 123636639)"
69,513244,530000,0,4-32-5-5-1841848,"LINESTRING (477264699 123678401, 477263963 123677801, 477262408 123677201, 477258031 123676701, 477255986 123676467, 477255168 123676034)"
70,513244,530000,0,4-32-5-5-1841851,"LINESTRING (477284047 123748792, 477284415 123746958, 477284293 123745859, 477283598 123744526, 477282984 123742626, 477282984 123741459, 477283189 123739959, 477283271 123738627, 477282862 123737460, 477281757 123736527, 477280734 123735360, 477280325 123734460, 477280325 123731194, 477280530 123728528, 477279794 123726861, 477278689 123725361, 477277257 123723528)"
71,513244,530000,0,4-32-5-5-1841854,"LINESTRING (477277257 123723528, 477276439 123721796, 477275621 123720029, 477274475 123718296, 477273862 123716862, 477273575 123716129, 477273780 123714863, 477274066 123713863, 477274066 123712863, 477273371 123711363, 477272634 123709963, 477272348 123708797, 477272021 123707531, 477271325 123705631, 477270590 123703198, 477270712 123701631, 477270916 123700032, 477271530 123698865, 477272021 123697532, 477272021 123696199, 477271939 123694965, 477272144 123692866, 477272553 123691133, 477272757 123689800, 477272348 123688300, 477270998 123686533, 477270099 123685034, 477266499 123680801, 477264699 123678401)"
